OBJECTID,NBRHD_NAME,ADJ,GID,SECTOR,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,ID,SHAPESTArea,SHAPESTLength
24375,GREAT BRIDGE GARDENS,1.0,144177853991.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,286.0,7077268.53701862,11583.0921161239
24376,GREEN HAVEN,1.0,146111825941.0,1461.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,287.0,6012814.35221577,16077.9201659713
24377,GREEN MEADOW POINT,1.0,94262587528.0,9426.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 18:50:15+00,288.0,9857928.01850886,15017.0964725447
24378,GREENBRIER COMMERCE PARK,1.0,144338847657.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/03 12:38:04+00,688.0,25301276.5256488,20553.3391096141
24379,IVYSTONE APARTMENTS,1.0,144470289853.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,673.0,977529.197747287,6633.53291147479
24380,GREENWOOD AT GREENBRIER,1.0,144377404195.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,289.0,1790794.66459987,6499.99598119035
24381,GROVEDATE,1.0,144135991914.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,195.0,468527.637973734,3192.11293938381
24382,HALL HEIGHTS,1.0,144148640606.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,290.0,1278301.63647946,7185.20660634426
24383,HALL MANOR,1.0,144119163246.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,250.0,1655652.62915774,6709.3645185905
24384,HULEN ESTATES,1.0,141336805678.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,611.0,2205541.97500936,6913.15393976528
24385,FENTRESS GARDENS,1.0,145147973609.0,1451.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,251.0,873861.561374511,4805.85409051991
24386,IPSWICH TOWNVILLAS,1.0,144570887297.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2023/03/01 14:55:37+00,252.0,2025932.18120289,8355.49725439598
24387,FEREBEE MANOR,1.0,143510477107.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,253.0,1673915.02972919,6578.61632919184
24388,FERNWOOD SHORES,1.0,142299494446.0,1422.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,254.0,2703509.46474546,11342.6927801951
24389,FORD PARK,1.0,143693889088.0,1436.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,196.0,3523792.46377075,8348.05076397406
24390,FOREST HILLS,1.0,84956177526.0,8495.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 14:58:05+00,767.0,2531858.8851405,7585.86941325012
24391,FOXGATE QUARTER,1.0,143187033305.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,260.0,3406551.99433281,8752.94407158916
24392,FOXWOOD NORTH,1.0,142042832615.0,1420.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,313.0,8653898.21667294,15337.878432751
24393,FUTRELLS LANDING,1.0,141313663758.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,314.0,1876722.96086707,6193.13874014604
24394,GENEVA MOBILE HOME PARK,1.0,141437306175.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,400.0,1746518.52772593,5978.67043566654
24395,KNOX FARMS,1.0,94263259768.0,9426.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,197.0,736572.423467685,3782.51314086603
24396,LAKES OF ETHERIDGE,1.0,144195688909.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,315.0,1768981.19566886,6786.3931642818
24397,LAS GAVIOTAS COMMERCE CENTER,1.0,142292372031.0,1422.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,714.0,822517.753542939,5284.57292552233
24398,LEROY AND ELMA O SPRUILL,1.0,143346854846.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,600.0,86514.5572468754,1416.67501921
24399,LINDALE,1.0,143453091944.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,689.0,1484030.82845877,5078.72139890872
24400,LOGANS MILL,1.0,144477802180.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,198.0,2400667.72850393,7584.81725005341
24401,MADISON PLAZA OFFICE CONDO,1.0,143388447179.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,316.0,27098.7338851193,754.00225081769
24402,MAPLEWOOD APARTMENTS,1.0,94651022836.0,9465.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,317.0,586764.514744863,3251.95062779284
24403,MARSH VIEW FARMS,1.0,144217746844.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,199.0,99171.8284414184,1375.29050986658
24404,MARTINDALE,1.0,140354353416.0,1403.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,318.0,1508527.98116094,6043.8379586262
24405,HARTWOOD NORTH,1.0,94547912608.0,9454.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,319.0,2119526.11357446,6615.51295538755
24406,HARVARD APARTMENTS,1.0,143501030361.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,320.0,492620.111652457,3541.98493849546
24407,HENNESSEY CROSSING,1.0,141218737864.0,1412.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,259.0,302304.336028387,3182.19481432145
24408,HERITAGE POINT,1.0,144124408227.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,200.0,2056511.95861536,6670.81419578089
24409,HICKORY RIDGE,1.0,135913901988.0,1359.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,668.0,3491652.46504255,12139.5379464174
24410,HICKORY STATION ESTATES,1.0,135937242102.0,1359.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,265.0,4277741.39961437,8813.81687353767
24411,HILLSIDE LANDING,1.0,141303223829.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,266.0,1845541.309147,6212.60866375713
24412,HOLLY COVE,1.0,94550191003.0,9455.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,267.0,1224521.53120927,5839.08287079779
24413,HOLLY GLEN CONDOMINIUMS,1.0,143570859862.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,690.0,1043891.52969698,6536.47196688948
24414,HOMECREST MHP,1.0,143436219472.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,730.0,1240035.37616843,6224.43059720435
24415,HOMEMONT,1.0,143116853952.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,281.0,3673569.46794667,9897.35376884524
24416,MIDWAY MHP,1.0,143444129959.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,691.0,716637.925303037,3918.21780908295
24417,MILL QUARTER,1.0,144472568121.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2022/07/19 19:59:22+00,755.0,793360.180284328,3543.71586606469
24418,MISTY POINT,1.0,141438539310.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,201.0,421847.474791588,2960.71072586589
24419,MUNDEN,1.0,143565533998.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,692.0,291984.243312654,2914.74365314358
24420,NORTHWEST ACRES,1.0,135761574853.0,1357.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,282.0,1461126.17872666,5182.35104932498
24421,OAK BROOKE,1.0,144331532374.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/17 20:57:09+00,202.0,2981896.67790743,12273.5556578312
24422,OAK GROVE APARTMENTS,1.0,144218036057.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,203.0,398213.831850988,2904.60905037436
24423,OAK LAKE APARTMENTS,1.0,144325902134.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/03 19:39:46+00,283.0,548710.012417841,3569.79074267207
24424,OAKBROOKE MEADOWS,1.0,144342712611.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/17 20:57:09+00,645.0,4231212.35910675,10524.3720234382
24425,OWENS VILLAGE,1.0,141452362967.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,204.0,276225.84613383,2065.48410514828
24426,PEACEFUL VILLAGE,1.0,143596029870.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,284.0,343764.540967111,2884.47803346759
24427,PEYTON ESTATES,1.0,144360003607.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,205.0,353347.609202166,2606.43218737713
24428,PORTER RIDGE,1.0,144143211594.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,285.0,790411.793420104,4221.49442713602
24429,PROVIDENCE MHP,1.0,144575763508.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,206.0,100318.582570021,1535.23870600896
24430,KINGSTOWNE,1.0,141403767620.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,269.0,735808.155277698,3920.68016554641
24431,GRACIE PARK,1.0,143682507815.0,1436.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,207.0,1925593.757051,5775.06387563641
24432,GREAT BRIDGE ACRES,1.0,144212560953.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,270.0,3397762.95361903,8102.07611620567
24433,ISLAND ESTATES,1.0,142285028233.0,1422.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,271.0,1237229.74116343,4772.47305225457
24434,HUNNINGDON WOODS,1.0,145308691686.0,1453.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2022/07/19 18:00:46+00,403.0,3219149.48794167,10011.8535777841
24435,HUNTERS RIDGE,1.0,133943646239.0,1339.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,272.0,4323653.69669762,12659.7409555072
24436,INDIAN RIVER ESTATES,1.0,144558970434.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,273.0,3800207.66136975,7898.76003658693
24437,INDIAN RIVER HOMESITES,1.0,144543270110.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,208.0,1987331.34258201,6169.38481199069
24438,INDIAN RIVER TERRACE,1.0,144634007151.0,1446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,274.0,1918494.78647087,7674.37868959836
24439,JOLLIFF STATION,1.0,145210354729.0,1452.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,757.0,1525683.02215062,8370.65060328176
24440,JOLLIFF WOODS,1.0,84155267945.0,8415.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 14:51:45+00,727.0,8030474.96483601,19744.5345953885
24441,KEATS LANDING,1.0,143420141636.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,275.0,362320.786495621,3098.90252478244
24442,KEMP CROSSING,1.0,145304262459.0,1453.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2022/07/19 18:13:59+00,276.0,3028167.03223458,8322.64661735568
24443,KEMP WOODS,1.0,145335370622.0,1453.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2025/02/12 14:24:02+00,646.0,6541563.92222936,11348.4509385274
24444,HANBURY COMMONS,1.0,144153190853.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/02/08 18:37:15+00,728.0,3138372.77592009,18086.3268144567
24445,HARBOUR NORTH,1.0,143306441999.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,209.0,391108.318206731,2567.68327852974
24446,HEATHER POINT CONDOMINIUMS,1.0,144466471949.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,210.0,566111.52847038,3326.95499427301
24447,HILLWELL MANOR,1.0,144174148624.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,310.0,456186.90855183,4061.06163113608
24448,HOMESTEAD ACRES,1.0,133829848101.0,1338.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,311.0,1691547.47979425,5846.56016830965
24449,HUNTERS GLEN,1.0,143335452141.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,312.0,387600.858736619,2536.32781649092
24450,JOSEPHS GARDENS,1.0,94257762935.0,9425.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 15:11:20+00,211.0,479212.975363495,3498.38440925949
24451,JULIAS HOME FOR ADULTS,1.0,141412429452.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,656.0,48399.3914639638,1031.16187155428
24452,KINGS FORD CONDOMINIUMS,1.0,143332376543.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,212.0,447207.222463266,2710.72309293759
24453,KNELLS RIDGE ESTATES,1.0,144316711243.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/03 13:15:26+00,335.0,3101996.02408096,7877.66032748402
24454,KNELLS RIDGE TOWNHOUSES,1.0,144314725784.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/17 13:53:03+00,336.0,930407.656818397,4384.61215264191
24455,LAKE FOREST,1.0,140406278946.0,1404.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,329.0,2748315.49312089,9635.54989062194
24456,LAKES OF GREENBRIER APARTMENTS,1.0,144453963398.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,330.0,384714.067140834,3434.03349354978
24457,LAKEWOOD,1.0,144460248801.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,693.0,1824223.43363337,6362.9619866291
24458,LANDMARK APARTMENTS,1.0,143587113275.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,331.0,379538.959470943,3023.9488831014
24459,LAS GAVIOTAS,1.0,142189765982.0,1421.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,291.0,18785020.3326979,24954.5292590759
24460,LES CHATEAUX,1.0,143334763232.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,337.0,350076.029197297,3249.3447092534
24461,LIBERTY STREET PROJ RESUB,1.0,143610666690.0,1436.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,652.0,1367566.73511028,6926.91406519053
24462,LILLEY COVE,1.0,94464426854.0,9446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,292.0,897684.078872364,6396.37149897714
24463,LINDBERGH MANOR,1.0,141490352736.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,293.0,2052310.35582838,7469.72330345916
24464,LITTLE ZION,1.0,94245739281.0,9424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,338.0,454752.713918499,3068.11355169167
24465,TIMBERLARK TOWNHOMES,1.0,84976141221.0,8497.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 20:07:58+00,294.0,662609.048291289,3826.88172612892
24466,LOCHAVEN ESTATES ,1.0,143204721405.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2022/07/29 12:48:06+00,295.0,744721.911256427,5205.91782163291
24467,LOCKS LANDING,1.0,141331710500.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,297.0,1781518.36567563,5476.67202257751
24468,LONG POINT TOWNHOUSES,1.0,143248268298.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2025/02/12 15:54:53+00,298.0,875223.761604847,5724.64782925501
24469,LOXLEY GARDENS,1.0,141433915700.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,299.0,3109515.12105081,9716.60289164906
24470,MAGNOLIA CHASE,1.0,143353664410.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,732.0,780589.341557206,4394.98239496161
24471,MAINS CREEK PARK,1.0,143305699481.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,762.0,1729082.36188833,9641.22928278998
24472,MARINERS QUAY CONDOMINIUMS,1.0,143248780965.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2025/02/12 15:54:53+00,339.0,552059.262312194,3702.99039263957
24473,MARINERS POINTE,1.0,142227527091.0,1422.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,340.0,2126030.18896716,6957.11374574453
24474,MARSH CREEK,1.0,141251193160.0,1412.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,305.0,5025083.20673148,12015.3203204631
24475,MARSH ISLAND AT RIVER WALK,1.0,143229640416.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,306.0,1206799.79902316,5639.82308565693
24476,NORCOVA ESTATES,1.0,144384873736.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2022/07/19 18:35:39+00,307.0,4634457.22760593,11480.7140175694
24477,OAK RIDGE,1.0,133862260246.0,1338.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,345.0,4595617.54119604,9555.72332875345
24478,OAKVILLE,1.0,141492671263.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,308.0,537263.764372063,3592.20972213546
24479,OLD WOODLAND ESTATES,1.0,84458492968.0,8445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 14:45:33+00,309.0,2405366.72564984,6838.91282126534
24480,PARKER HOME SITES,1.0,141305332099.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,371.0,780776.194099864,4241.39399139306
24481,PINEWOOD,1.0,94469841787.0,9446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 20:34:22+00,346.0,756155.432016178,4987.153155112
24482,PLEASANT GROVE TOWNHOUSES,1.0,144145646883.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,372.0,54276.6517313028,1262.06579438227
24483,PLEASANT VIEW,1.0,141321212341.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,373.0,1434952.82405916,5315.07666054655
24484,POINT HARBOR,1.0,94062482598.0,9406.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,374.0,1276261.6461541,5443.53158112326
24485,PROVIDENCE POINTE CONDO,1.0,144533247544.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,375.0,400087.733407973,3114.43481279245
24486,KENSINGTON CHASE,1.0,144165766201.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,376.0,894064.634885584,3891.86224007385
24487,KENTUCKY FOREST,1.0,140312120087.0,1403.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,347.0,3294251.80184564,10714.5875133526
24488,KING JAMES COLONY,1.0,147191430174.0,1471.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,377.0,12827284.4296056,21848.376490803
24489,LAKE VILLAGE APARTMENTS,1.0,141453479366.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,378.0,547255.551468962,3964.61499674776
24490,LAUREL HAVEN AT RIVER WALK,1.0,143320193427.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,379.0,631826.40819698,3503.87423553347
24491,LINCOLNSHIRE,1.0,144259297257.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,380.0,149722.968476349,1645.77459067628
24492,LONE OAK MHP,1.0,141446740396.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,348.0,195191.155938739,1854.47631435231
24493,MANNING ESTATES,1.0,84450236797.0,8445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,349.0,288665.587249238,2463.95102000789
24494,GOODMAN VILLAGE,1.0,143253409123.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,381.0,497185.813096294,4655.71444461481
24495,MCDONALD MANOR APARTMENTS,1.0,144567771323.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,350.0,388899.627137425,3116.60021810148
24496,MILLVILLE COURT,1.0,142313801030.0,1423.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,382.0,832916.155427173,4246.55618734055
24497,MONEY POINT,1.0,142447675896.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,383.0,659864.953923907,3332.28779110428
24498,MULLENVILLE,1.0,143306969057.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,384.0,243411.944777908,2618.79437680576
24499,NEWTON CREEK ESTATES,1.0,142480247845.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,694.0,393129.481971991,2831.59308894065
24500,OAK GROVE HOMES,1.0,144238113684.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,385.0,1147052.20792245,5171.13073437336
24501,OAK POINT,1.0,94474003504.0,9447.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 20:43:10+00,332.0,1070121.34733167,5070.48383042811
24502,OAKBROOKE BUSINESS AND TECH CTR,1.0,144279905313.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,784.0,5247379.76596766,10853.4855828409
24503,QUEEN CITY,1.0,144577149397.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,351.0,681434.588463772,3940.84310366
24504,MELDA MANOR,1.0,145380342324.0,1453.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,333.0,163052.442626198,2324.78132515037
24505,MERRIMAC LANDING,1.0,84472003749.0,8447.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,352.0,2318406.09814802,8239.65064165403
24506,META POINTE,1.0,141480291864.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,334.0,940050.229776235,5380.83635820327
24507,MILL CREEK HARBOR,1.0,142218367107.0,1422.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,695.0,3522202.4920166,7819.73032281407
24508,PROVIDENCE SQUARE,1.0,143561814023.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,696.0,1409093.81647888,5014.39085737552
24509,PROVIDENCE TERRACE,1.0,143469779802.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,697.0,2759882.84438658,6666.43156593191
24510,PARKWOOD,1.0,143435864408.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,353.0,649167.648188769,4078.78385779662
24511,PEPPERCORN CONDOMINIUMS,1.0,94069933617.0,9406.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,342.0,237839.345873225,2501.66099529836
24512,PINETTA,1.0,144524465695.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,296.0,1646315.23130952,5522.57615845823
24513,KNELLS RIDGE CONDOMINIUMS,1.0,144314202165.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2023/10/31 12:44:39+00,356.0,587337.085627235,3245.1106648197
24514,WILMUND PLACE,1.0,143425198566.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,357.0,1922408.58789289,8627.19786414783
